station_id,name,address,lat,lon,is_virtual_station,capacity,points_of_interests,public_tansport,nearest_beach,distance_to_beach_m,rent_num,depo_num,night_rent_num,morning_rent_num,afternoon_rent_num,evening_rent_num,rent_num_right,bilans
4188,GDA360,Goplańska 45,54.3388809,18.5077755,true,10,0,1,Plaza Brzezno - Molo,11231.217457341445,1140,899,108,372,545,123,1140,-241
4189,GDA361,Szczęśliwa 52,54.3553576,18.5283322,true,10,0,2,Plaza Brzezno - Molo,8982.544262488764,3001,2760,108,873,1728,358,3001,-241
4190,GDA362,Serdeczna 1C,54.3510618,18.5299705,true,10,1,0,Plaza Brzezno - Molo,9262.674206126,3093,2779,273,744,1484,632,3093,-314
4191,GDA363,Przytulna 13A,54.3512121,18.5331762,true,10,1,0,Plaza Brzezno - Molo,9114.16485110558,3620,3110,637,1027,1471,547,3620,-510
4192,GDY001,Dedala 10,54.5834079,18.5387413,true,10,0,0,Plaza Gdynia Babie Doly,287.81612309364084,995,851,28,257,556,162,995,-144
4193,GDY002,Zielona 36,54.5779514,18.5387535,true,10,2,2,Plaza Gdynia Babie Doly,795.6315549574425,1423,1386,73,373,775,217,1423,-37
4194,GDY003,Osada Rybacka 12,54.55915,18.5487714,true,10,0,0,Plaza Gdynia Babie Doly,2875.7991477971536,1399,1290,237,217,734,241,1399,-109
4195,GDY004,Pułkownika Stanisława Dąbka N/A,54.5535626,18.5298748,true,10,1,3,Plaza Gdynia Babie Doly,3563.9176326474,2212,1950,132,544,1166,391,2212,-262
4196,GDY005,Zielona 19-1,54.5492145,18.5304951,true,10,0,3,Plaza Gdynia Srodmiescie,3951.238706959659,2190,1803,285,502,1133,313,2190,-387
4197,GDY006,Podchorążych 9,54.550743,18.5371113,true,10,3,0,Plaza Gdynia Babie Doly,3798.7316495734917,2483,2284,308,529,1222,454,2483,-199
4198,GDY007,Arendta Dickmana 4,54.549095,18.5478527,true,10,1,1,Plaza Gdynia Srodmiescie,3720.2779031745454,2157,1995,249,593,1066,273,2157,-162
4199,GDY008,Inżyniera Jana Śmidowicza 67,54.5428221,18.5435259,true,10,3,1,Plaza Gdynia Srodmiescie,3053.8485654436995,2275,1972,49,708,1473,128,2275,-303
4200,GDY009,Inżyniera Jana Śmidowicza 45,54.542776,18.534011,true,10,1,1,Plaza Gdynia Srodmiescie,3200.6837201666845,2066,1569,66,310,1623,100,2066,-497
4201,GDY010,Konstantego Maciejewicza 11,54.562608,18.5070371,true,10,1,2,Plaza Gdynia Babie Doly,3362.545403029643,604,391,48,161,310,115,604,-213
4202,GDY011,Eugeniusza Kwiatkowskiego N/A,54.5594445,18.5105288,true,10,1,1,Plaza Gdynia Babie Doly,3490.567590233241,2979,2840,402,797,1361,458,2979,-139
4203,GDY012,Pułkownika Stanisława Dąbka 203,54.5561285,18.520427,true,10,4,1,Plaza Gdynia Babie Doly,3488.468000693702,1481,1282,169,415,758,159,1481,-199
4204,GDY013,Rębaczy 13,54.5528988,18.5099111,true,10,3,0,Plaza Gdynia Babie Doly,4120.461286191506,628,442,43,138,315,136,628,-186
4205,GDY014,Cechowa 22,54.5526183,18.5150573,true,10,1,1,Plaza Gdynia Babie Doly,3989.27442929331,1454,1183,210,358,724,181,1454,-271
4206,GDY015,Pułkownika Stanisława Dąbka,54.56276067329891,18.486815784221804,true,10,2,2,Plaza Gdynia Babie Doly,4346.1225413125985,75,0,6,24,33,12,75,-75
4207,GDY016,Benisławskiego 13-2,54.5486767,18.5220355,true,10,1,1,Plaza Gdynia Srodmiescie,4110.283304988026,4822,4382,679,1237,2254,701,4822,-440
4208,GDY017,Komandora Bolesława Romanowskiego 52,54.562854,18.4971197,true,10,0,1,Plaza Gdynia Babie Doly,3808.88329819925,1070,875,104,328,447,210,1070,-195
4209,GDY018,Generała Dywizji Franciszka Kleeberga 2D,54.5610107,18.4934758,true,10,3,0,Plaza Gdynia Babie Doly,4120.583267613899,1007,822,89,313,451,181,1007,-185
4210,GDY019,Żelazna 11A,54.559016,18.4845417,true,10,0,0,Plaza Gdynia Babie Doly,4709.052219606104,1517,1440,327,562,536,110,1517,-77
4211,GDY020,Komandora Zygmunta Horyda 14,54.5629346,18.4810403,true,10,1,4,Plaza Gdynia Babie Doly,4648.395500121849,1538,1221,161,329,656,426,1538,-317
4212,GDY021,Złota 24,54.5592001,18.4717998,true,10,0,2,Plaza Gdynia Babie Doly,5373.5226298878715,1406,1398,250,358,567,243,1406,-8
4213,GDY022,Admirała Józefa Unruga 67,54.5546592,18.4926239,true,10,0,1,Plaza Gdynia Babie Doly,4643.292137526376,2289,2254,286,843,870,327,2289,-35
4214,GDY023,Admirała Józefa Unruga 41,54.552307,18.5033296,true,10,3,2,Plaza Gdynia Babie Doly,4406.15009454974,2382,2535,367,663,1070,307,2382,153
4215,GDY024,Admirała Józefa Unruga 35,54.5508979,18.5062887,true,10,0,2,Plaza Gdynia Babie Doly,4431.881089780345,6107,6748,509,1312,3108,1220,6107,641
4216,GDY025,Janka Wiśniewskiego N/A,54.54631,18.5015189,true,10,0,1,Plaza Gdynia Srodmiescie,4657.2862397886,1322,1236,102,254,813,157,1322,-86
4217,GDY026,Kontenerowa 25,54.5504601,18.4862884,true,10,0,1,Plaza Gdynia Babie Doly,5263.1331850548995,1007,958,106,76,653,190,1007,-49
4218,GDY027,Karola Kurpińskiego 1,54.5475393,18.4357994,true,10,0,1,Plaza Gdynia Babie Doly,8030.515965712106,1707,1648,423,533,611,193,1707,-59
4219,GDY028,Morska 230/H,54.5465134,18.4416546,true,10,2,2,Plaza Gdynia Babie Doly,7771.401441778078,3117,3148,217,862,1387,720,3117,31
4220,GDY029,Janowska N/A,54.5492969,18.4451302,true,10,1,3,Plaza Gdynia Babie Doly,7415.5628405318985,2379,2129,310,501,1212,420,2379,-250
4221,GDY030,Zbożowa 25,54.5459378,18.4490398,true,10,0,0,Plaza Gdynia Srodmiescie,7374.798880680937,1443,1371,144,329,819,220,1443,-72
4222,GDY031,Kcyńska 7A,54.5439688,18.4531051,true,10,1,0,Plaza Gdynia Srodmiescie,7042.0349989490705,2792,2715,252,770,1391,453,2792,-77
4223,GDY032,Kartuska 61,54.5375862,18.4583884,true,10,1,1,Plaza Gdynia Srodmiescie,6438.568750591916,2197,2029,296,695,832,411,2197,-168
4224,GDY033,Chabrowa 55,54.5374147,18.4395433,true,10,0,1,Plaza Gdynia Srodmiescie,7572.125248091928,1060,1119,154,421,381,119,1060,59
4225,GDY034,Czeremchowa 1,54.5341492,18.4456349,true,10,2,1,Plaza Gdynia Srodmiescie,7087.33913743203,2525,2602,158,803,1147,480,2525,77
4226,GDY035,Skarbka 70E,54.528225,18.4574921,true,10,0,1,Plaza Gdynia Srodmiescie,6178.0818390093345,2089,2070,223,595,848,459,2089,-19
4227,GDY036,Hutnicza 34,54.549924,18.458361,true,10,0,0,Plaza Gdynia Babie Doly,6667.791030292044,1461,1398,178,238,722,328,1461,-63
4228,GDY037,Hutnicza 20G,54.5472201,18.4727852,true,10,0,1,Plaza Gdynia Srodmiescie,6132.270210060845,1338,1088,16,118,1196,33,1338,-250
4229,GDY038,Palmowa,54.546401,18.4628722,true,10,0,5,Plaza Gdynia Srodmiescie,6619.5793781824295,2716,2509,524,625,1194,464,2716,-207
4230,GDY039,Plac Dworcowy 1-43A,54.5450561,18.4629557,true,10,4,3,Plaza Gdynia Srodmiescie,6539.0734280700135,5490,5166,574,1149,2644,1215,5490,-324
4231,GDY040,Wejherowska 59,54.543018,18.465755,true,10,3,0,Plaza Gdynia Srodmiescie,6270.413729452041,2004,1837,270,504,853,396,2004,-167
4232,GDY041,Morska 305,54.5417339,18.4608305,true,10,1,2,Plaza Gdynia Srodmiescie,6485.191068947279,3621,3309,354,980,1631,730,3621,-312
4233,GDY042,Morska 269,54.538813,18.4710298,true,10,0,1,Plaza Gdynia Srodmiescie,5751.465537726084,3485,3314,376,1137,1414,624,3485,-171
4234,GDY043,Chylońska 50A,54.5411823,18.477945,true,10,1,3,Plaza Gdynia Srodmiescie,5487.350064685763,2565,2539,182,794,1256,401,2565,-26
4235,GDY044,Chylońska 5,54.5362785,18.4786331,true,10,0,1,Plaza Gdynia Srodmiescie,5186.831625919834,3618,3491,352,1128,1634,586,3618,-127
4236,GDY045,Hutnicza 1A,54.5381012,18.4940558,true,10,0,2,Plaza Gdynia Srodmiescie,4427.142261493089,1089,727,60,245,633,164,1089,-362
4237,GDY046,Osada Kolejowa 1B,54.5346529,18.4946268,true,10,1,4,Plaza Gdynia Srodmiescie,4191.370540280425,2374,2097,322,642,1035,434,2374,-277
4238,GDY047,Morska 158,54.5330561,18.4881963,true,10,0,2,Plaza Gdynia Srodmiescie,4475.329378650757,4070,3761,670,1046,1780,652,4070,-309
4239,GDY048,Działdowska 25,54.5315759,18.4827056,true,10,2,1,Plaza Gdynia Srodmiescie,4733.558626666052,1574,1268,207,679,538,196,1574,-306
4240,GDY049,Sambora 50,54.5268761,18.4905356,true,10,2,1,Plaza Gdynia Srodmiescie,4080.639107686243,2286,2233,206,889,1011,262,2286,-53
4241,GDY050,Morska 127,54.530505643207114,18.498075709841963,true,10,0,1,Plaza Gdynia Srodmiescie,3777.9697419016893,4620,4440,625,1399,1954,730,4620,-180
4242,GDY051,Czechosłowacka 3,54.5327082,18.5170832,true,10,0,2,Plaza Gdynia Srodmiescie,2881.913444712261,3136,3047,131,372,2535,152,3136,-89
4243,GDY052,Janka Wiśniewskiego N/A,54.5264316,18.5191114,true,10,0,3,Plaza Gdynia Srodmiescie,2366.134488255362,2610,2444,983,568,896,263,2610,-166
4244,GDY053,Morska 113A,54.528958,18.5038443,true,10,3,3,Plaza Gdynia Srodmiescie,3367.9744925419295,6267,6252,778,1766,2944,909,6267,-15
4245,GDY054,Morska 81,54.5263683,18.5126695,true,10,1,0,Plaza Gdynia Srodmiescie,2729.924322138928,3302,3072,170,1058,1703,496,3302,-230
4246,GDY055,Maurycego Beniowskiego 20,54.5236117,18.5130319,true,10,1,2,Plaza Gdynia Srodmiescie,2589.1771826679997,3022,2928,516,885,1240,420,3022,-94
4247,GDY056,Morska 73,54.5243766,18.517867,true,10,0,2,Plaza Gdynia Srodmiescie,2332.185422222877,4463,4206,451,1323,2082,701,4463,-257
4248,GDY057,Morska 4A,54.5202928,18.5292777,true,10,1,2,Plaza Gdynia Srodmiescie,1477.753996646419,1467,1089,164,486,620,292,1467,-378
4249,GDY058,Wolności 9-5,54.5195958,18.5274565,true,10,2,3,Plaza Gdynia Srodmiescie,1565.2225331945758,5972,5766,724,1776,2548,1058,5972,-206
4250,GDY059,Wolności 37A,54.5189122,18.5197656,true,10,1,1,Plaza Gdynia Srodmiescie,2031.8923368889166,3560,3720,393,1335,1560,326,3560,160
4251,GDY060,Tatrzańska 14,54.5160357,18.5251888,true,10,3,1,Plaza Gdynia Srodmiescie,1650.3514452206655,1072,989,95,417,439,153,1072,-83
4252,GDY061,Nowogrodzka 16-12,54.5147642,18.5311537,true,10,1,1,Plaza Gdynia Srodmiescie,1268.9781932792885,4636,4459,463,1641,2010,654,4636,-177
4253,GDY062,Witomińska 8,54.5119852,18.5323498,true,10,1,1,Plaza Gdynia Srodmiescie,1256.7711441032686,5564,5194,614,1915,2463,700,5564,-370
4254,GDY063,Witomińska 76,54.5097736,18.5194745,true,10,0,1,Plaza Gdynia Srodmiescie,2123.0085289976982,487,365,31,157,257,48,487,-122
4255,GDY064,Polska N/A,54.532701,18.5467272,true,10,0,4,Plaza Gdynia Srodmiescie,1910.3700023417962,1765,1815,48,328,1202,228,1765,50
4256,GDY065,Polska 13,54.529469,18.537264,true,10,1,2,Plaza Gdynia Srodmiescie,1763.0585041199806,1469,1313,23,264,1164,54,1469,-156
4257,GDY066,Bernarda Chrzanowskiego 21,54.528056,18.543112,true,10,0,1,Plaza Gdynia Srodmiescie,1461.7679291820164,2761,2746,120,992,1493,264,2761,-15
4258,GDY067,Portowa N/A,54.5248354,18.5428157,true,10,2,1,Plaza Gdynia Srodmiescie,1139.5668139397478,4643,4633,338,1522,2091,776,4643,-10
4259,GDY068,Plac Kaszubski 3-10,54.5223115,18.5430401,true,10,3,1,Plaza Gdynia Srodmiescie,889.5812172275118,8629,8607,551,2352,4578,1278,8629,-22
4260,GDY069,Władysława IV 2,54.523138,18.538592,true,10,2,1,Plaza Gdynia Srodmiescie,1141.6890440342065,2112,2087,231,559,1007,330,2112,-25
4261,GDY070,Wójta Radtkego 29,54.5221026,18.5349553,true,10,2,1,Plaza Gdynia Srodmiescie,1244.6787806195462,4427,4241,602,1600,1726,614,4427,-186
4262,GDY071,Dworcowa 11A,54.5201882,18.5322656,true,10,0,3,Plaza Gdynia Srodmiescie,1294.0736744992432,17187,17418,2718,4691,6793,3362,17187,231
4263,GDY072,3 Maja 22-26,54.519455,18.535668,true,10,0,2,Plaza Gdynia Srodmiescie,1060.0912170134047,3972,3822,378,1416,1660,580,3972,-150
4264,GDY073,Władysława IV 30,54.5198483,18.5389278,true,10,6,1,Plaza Gdynia Srodmiescie,892.7819979022127,11047,11077,729,3212,5366,1926,11047,30
4265,GDY074,Świętojańska 22,54.519076,18.5422845,true,10,9,2,Plaza Gdynia Srodmiescie,664.1860226800519,11289,11448,602,2888,5401,2581,11289,159
4266,GDY075,Jerzego Waszyngtona 46/48,54.519572,18.5466471,true,10,1,2,Plaza Gdynia Srodmiescie,507.36320494381147,6853,6904,169,1740,3857,1199,6853,51
4267,GDY076,Aleja Jana Pawła II 1,54.5186946,18.5583085,true,10,0,0,Plaza Gdynia Srodmiescie,591.9191947085177,2895,2768,29,727,1754,435,2895,-127
4268,GDY077,Bulwar Nadmorski 1/40,54.5163446,18.5483987,true,10,4,1,Plaza Gdynia Srodmiescie,168.80284615629324,14193,14340,244,3157,7889,2984,14193,147
4269,GDY078,Plac Grunwaldzki 1,54.5166317,18.5434606,true,10,5,0,Plaza Gdynia Srodmiescie,482.25349524853465,6345,6604,432,1508,2960,1521,6345,259
4270,GDY079,Władysława IV 44,54.51637300378596,18.538092874670905,true,10,1,1,Plaza Gdynia Srodmiescie,820.5916687872934,7854,7558,569,2339,3866,1220,7854,-296
4271,GDY080,Żwirki i Wigury 6,54.5149468,18.5402615,true,10,9,2,Plaza Gdynia Srodmiescie,681.8928319688144,8891,8778,580,2661,4248,1547,8891,-113
4272,GDY081,Henryka Siemiradzkiego 2,54.5134244,18.5440008,true,10,0,0,Plaza Gdynia Srodmiescie,502.68903240187296,726,640,24,224,397,91,726,-86
4273,GDY082,Władysława IV 54,54.5125548,18.5375127,true,10,5,1,Plaza Gdynia Srodmiescie,922.4159735804852,5178,5041,305,1637,2501,812,5178,-137
4274,GDY083,Kielecka - droga Gdynska N/A,54.5077745,18.5341314,true,10,0,6,Plaza Gdynia Srodmiescie,1386.931330702556,15775,15074,373,3741,8820,3109,15775,-701
4275,GDY084,Władysława IV 70,54.5081265,18.5364068,true,10,2,7,Plaza Gdynia Srodmiescie,1250.087682218141,14696,14045,1243,4147,7128,2434,14696,-651
4276,GDY085,Aleja Marszałka Piłsudskiego 52,54.509144,18.5390832,true,10,3,1,Plaza Gdynia Srodmiescie,1046.5994728988753,14565,14271,800,4428,7048,2538,14565,-294
4277,GDY086,Aleja Marszałka Piłsudskiego 32,54.5084558,18.544535,true,10,2,3,Plaza Gdynia Srodmiescie,897.9067906901312,5538,5219,409,1995,2536,688,5538,-319
4278,GDY087,Augustyna Necla 17,54.51004,18.545994,true,10,3,2,Plaza Gdynia Srodmiescie,698.2516180207818,3678,3425,450,1458,1462,373,3678,-253
4279,GDY088,Ignacego Krasickiego 47,54.5080013,18.5491635,true,10,1,4,Plaza Gdynia Srodmiescie,859.9524651056631,4846,4715,294,1523,2262,848,4846,-131
4280,GDY089,Bulwar Feliksa Nowowiejskiego N/A,54.5083745,18.5537012,true,10,0,0,Plaza Gdynia Srodmiescie,834.3740937214121,8346,8049,356,2243,4157,1634,8346,-297
4281,GDY090,Juliana Ejsmonda 2,54.5027093,18.5585469,true,10,0,0,Plaza Gdynia Redlowo,292.3876496867589,5642,5475,166,1437,3033,1054,5642,-167
4282,GDY091,Stanisława Moniuszki 9,54.505636,18.548987,true,10,0,2,Plaza Gdynia Redlowo,941.4624361264327,5437,5352,663,2179,1919,801,5437,-85
4283,GDY092,Mikołaja Reja 13-5,54.505857,18.541474,true,10,1,0,Plaza Gdynia Srodmiescie,1245.6388264516486,3320,3214,656,906,1315,492,3320,-106
4284,GDY093,Legionów 67,54.502929,18.5422534,true,10,2,2,Plaza Gdynia Redlowo,1200.6462995821394,8671,8760,636,3165,3958,1133,8671,89
4285,GDY094,Harcerska 4,54.502373,18.538781,true,10,3,0,Plaza Gdynia Redlowo,1407.5454656372028,4078,3826,400,1481,1767,526,4078,-252
4286,GDY095,Aleja Zwycięstwa 90,54.4969584,18.5378403,true,10,2,3,Plaza Gdynia Redlowo,1495.3392299441641,7981,7608,382,2662,4095,991,7981,-373
4287,GDY096,Legionów 107A,54.497168,18.54161,true,10,1,0,Plaza Gdynia Redlowo,1254.2613552086646,5560,5296,715,1616,2614,722,5560,-264
4288,GDY097,Mikołaja Kopernika 67,54.4990446,18.5492728,true,10,1,2,Plaza Gdynia Redlowo,723.907559796243,2405,2147,128,1005,1059,295,2405,-258
4289,GDY098,Bohaterów Starówki Warszawskiej 3,54.494259,18.5521859,true,10,4,2,Plaza Gdynia Redlowo,849.3713855057167,6233,6255,1043,2419,2293,648,6233,22
4290,GDY099,Janusza Korczaka 16,54.4947148,18.5428019,true,10,1,0,Plaza Gdynia Redlowo,1287.1653460467237,2377,1946,187,967,990,279,2377,-431
4291,GDY100,Stryjska - Pawła Łaźniaka N/A,54.4922693,18.5387437,true,10,0,3,Plaza Gdynia Redlowo,1651.5523500617733,12009,11427,850,3736,5690,1957,12009,-582
4292,GDY101,Sportowa 10,54.496663,18.5334955,true,10,1,3,Plaza Gdynia Redlowo,1775.719504994567,13064,12723,495,2795,8447,1621,13064,-341
4293,GDY102,Łużycka 3B,54.4945457,18.5347201,true,10,0,2,Plaza Gdynia Redlowo,1769.4188082352239,4980,4658,109,960,3810,219,4980,-322
4294,GDY103,Sandomierska 5,54.486687,18.5287104,true,10,1,2,Plaza Gdynia Orlowo,2480.4132755365063,3651,3702,285,1248,1621,540,3651,51
4295,GDY104,Wieluńska 86,54.4843398,18.5159563,true,7,0,1,Plaza Gdynia Orlowo,3228.215035894667,1359,1420,182,400,624,187,1359,61
4296,GDY105,plac Górnośląski 1,54.4835805,18.5382178,true,10,0,2,Plaza Gdynia Orlowo,1797.7738475473086,6760,7003,491,2154,3459,776,6760,243
4297,GDY106,Wielkopolska 96,54.4814259,18.5313137,true,10,0,2,Plaza Gdynia Orlowo,2206.449691163141,2891,2778,250,993,1292,427,2891,-113
4299,GDY108,Lidzka 69,54.475734,18.5164222,true,10,0,2,Plaza Gdynia Orlowo,3200.548730128511,3545,3366,222,1133,1751,525,3545,-179
4300,GDY109,Strzelców 36-3,54.4766231,18.5035543,true,10,0,1,Plaza Gdynia Orlowo,4013.5416255015543,3026,2903,373,1093,1278,325,3026,-123
4302,GDY111,Parkowa 8D 8D,54.4699323,18.5185601,true,10,0,0,Plaza Kamienny Potok - Koliba,3113.5589980155723,2547,2417,351,870,1085,267,2547,-130
4303,GDY112,Inżynierska 103,54.47786,18.5466549,true,10,1,0,Plaza Gdynia Orlowo,1235.5751310828243,3005,2864,433,714,1377,533,3005,-141
4304,GDY113,Legionów 116,54.4899407,18.5450474,true,10,0,0,Plaza Gdynia Redlowo,1513.087863480103,3340,2950,194,1203,1558,439,3340,-390
4305,GDY114,Powstania Styczniowego 6,54.4896291,18.5550012,true,10,2,2,Plaza Gdynia Redlowo,1232.4128485032752,4622,4361,271,1554,2500,360,4622,-261
4306,GDY115,Aleja Zwycięstwa 1,54.4847171,18.5460291,true,10,0,1,Plaza Gdynia Orlowo,1352.4363692670997,5571,5298,301,1747,2848,759,5571,-273
4307,GDY116,Orłowska 12,54.4808078,18.5638432,true,10,5,1,Plaza Gdynia Orlowo,127.92073771413764,16896,16454,171,3926,10822,2042,16896,-442
4308,GDY117,Orłowska 86,54.4781893,18.5482586,true,10,2,0,Plaza Gdynia Orlowo,1126.8244990149756,4097,3822,292,1280,2032,568,4097,-275
4309,GDY118,Przebendowskich 49A,54.476033,18.5507798,true,10,2,0,Plaza Gdynia Orlowo,1046.233535047112,7260,7161,236,1726,4021,1369,7260,-99
4310,GDY119,Światowida 52,54.4732012,18.5543096,true,10,0,2,Plaza Gdynia Orlowo,1048.511060525955,6011,5819,187,1507,3339,1038,6011,-192
4311,GDY120,Narcyzowa 1/1,54.4999571,18.5140557,true,10,1,1,Plaza Gdynia Srodmiescie,2944.225632063421,5238,4896,853,1697,2105,685,5238,-342
4312,GDY121,Nauczycielska 6,54.4994170166498,18.503872498330672,true,10,2,1,Plaza Gdynia Srodmiescie,3525.498030262913,2102,1823,414,709,796,208,2102,-279
4313,GDY122,Małokacka 20,54.498070590643806,18.51002095916172,true,10,2,3,Plaza Gdynia Redlowo,3254.6387191149724,1057,683,162,378,467,134,1057,-374
4314,GDY123,Wielkokacka 14-25,54.495038,18.5083263,true,10,1,3,Plaza Gdynia Redlowo,3405.164871177374,3591,3275,572,1071,1494,492,3591,-316
4315,GDY124,2 Morskiego Pułku Strzelców 16-13,54.4916735,18.513955,true,10,2,0,Plaza Gdynia Redlowo,3140.900553795531,1985,1833,509,535,747,215,1985,-152
4316,GDY125,Chwarznieńska 124,54.4982509,18.497247,true,10,0,0,Plaza Gdynia Srodmiescie,3960.7079138242602,881,576,73,378,344,92,881,-305
4317,GDY126,Chwarznieńska 140A,54.5000918,18.4715139,true,10,0,2,Plaza Gdynia Srodmiescie,5401.072475874347,666,509,43,226,310,108,666,-157
4318,GDY127,Apollina 1,54.5006858,18.4573342,true,10,1,3,Plaza Gdynia Srodmiescie,6256.9908181686815,1195,946,54,396,646,128,1195,-249
4319,GDY128,Władysława Kańskiego 2D,54.4994728,18.4381231,true,10,1,0,Plaza Gdynia Srodmiescie,7491.113275181347,1181,1001,64,393,580,151,1181,-180
4320,GDY129,Jana Kamrowskiego 1C,54.4969526,18.4383309,true,10,1,2,Plaza Gdynia Srodmiescie,7550.7415256352415,1390,1159,83,438,693,187,1390,-231
4321,GDY130,Generała Mariusza Zaruskiego 10,54.4930105,18.4342826,true,10,0,1,Plaza Gdynia Srodmiescie,7930.895698925064,914,794,107,277,434,108,914,-120
4322,GDY131,Stanisława Filipkowskiego 2/U1,54.4865512,18.4280555,true,10,1,0,Plaza Gdynia Srodmiescie,8558.857902335318,1509,1289,173,379,670,302,1509,-220
4323,GDY132,Miętowa 1E,54.4741991,18.4620315,true,10,3,0,Plaza Gdynia Orlowo,6709.8302182917405,625,474,62,186,289,102,625,-151
4324,GDY133,Nowowiczlińska 45A,54.4738167,18.4655971,true,10,2,2,Plaza Gdynia Orlowo,6485.07185830069,2232,2121,276,626,957,410,2232,-111
4325,GDY134,Gorczycowa 14B,54.4722499,18.4622869,true,10,0,0,Plaza Kamienny Potok - Koliba,6668.925294906684,638,546,53,207,248,146,638,-92
4326,GDY135,Miętowa  126,54.4715668,18.4503154,true,10,0,2,Plaza Kamienny Potok - Koliba,7410.990848608904,977,934,83,309,469,137,977,-43
4327,GDY136,Kameliowa 2,54.4705898,18.4680196,true,10,0,2,Plaza Kamienny Potok - Koliba,6267.800091600599,1394,1208,136,447,577,246,1394,-186
4328,GDY137,Szafranowa 16,54.4670078,18.463714,true,10,1,0,Plaza Kamienny Potok - Koliba,6474.338375241935,813,707,67,195,441,120,813,-106
4329,GDY138,Rdestowa 150D,54.46289313978714,18.455337797434158,true,10,0,1,Plaza Kamienny Potok - Koliba,6968.400546717952,1135,956,74,292,549,238,1135,-179
4330,GDY139,Starochwaszczyńska 169,54.4557398,18.4533586,true,10,0,2,Plaza Kamienny Potok - Koliba,7093.381369962099,487,357,43,186,226,45,487,-130
4331,GDY140,Sudecka 2,54.451115,18.456508,true,10,0,0,Plaza Kamienny Potok - Koliba,6936.983028578352,213,160,38,68,88,19,213,-53
4332,GDY141,Kornela Makuszyńskiego 17F,54.4736732,18.4844179,true,10,0,1,Plaza Gdynia Orlowo,5279.923077055113,1024,798,135,348,451,105,1024,-226
4333,GDY142,Kornela Makuszyńskiego  26-2,54.4737387,18.4901497,true,10,3,1,Plaza Gdynia Orlowo,4912.200309112196,1894,1726,147,658,862,257,1894,-168
4334,GDY143,Leopolda Staffa 22,54.4739233,18.4998015,true,10,0,0,Plaza Gdynia Orlowo,4292.698202221593,1112,960,104,438,405,169,1112,-152
4335,GDY144,Strzelców 4,54.469243,18.508301,true,10,2,4,Plaza Kamienny Potok - Koliba,3709.2540786067357,4279,3493,319,1379,1966,725,4279,-786
4336,GDY145,Buraczana 26D,54.4706656,18.5022081,true,10,0,0,Plaza Kamienny Potok - Koliba,4132.573771468588,2261,1841,170,728,1037,368,2261,-420
4337,GDY146,Poli Gojawiczyńskiej 1A,54.46944137238651,18.500176197231866,true,10,2,3,Plaza Kamienny Potok - Koliba,4218.264756546061,273,145,17,84,121,52,273,-128
4338,GDY147,Kazimierza Kruczkowskiego 12,54.4718661,18.4960811,true,10,3,0,Plaza Kamienny Potok - Koliba,4550.367172912073,1110,890,133,372,492,126,1110,-220
4339,GDY148,Chwaszczyńska 10,54.470920668597984,18.490947438884746,true,10,0,3,Plaza Kamienny Potok - Koliba,4836.8650243163665,443,285,21,123,198,101,443,-158
4340,GDY149,Gryfa Pomorskiego 71,54.4678457,18.4876949,true,10,2,3,Plaza Kamienny Potok - Koliba,4961.021275171157,2657,2544,336,776,1252,342,2657,-113
4341,GDY150,Źródło Marii 19M,54.4677257,18.4933237,true,10,1,0,Plaza Kamienny Potok - Koliba,4602.126712873013,884,682,94,285,402,115,884,-202
4342,GDY151,Lipowa 56,54.4655504,18.4825506,true,10,0,2,Plaza Kamienny Potok - Koliba,5246.306426388667,1515,1282,297,539,514,180,1515,-233
4343,GDY152,Księdza Jana Pawła Siega 1C,54.4640409,18.4872628,true,10,0,0,Plaza Kamienny Potok - Koliba,4923.191079147216,582,387,70,204,264,62,582,-195
4344,GDY153,Starodworcowa 34,54.4646556,18.4968232,true,10,2,1,Plaza Kamienny Potok - Koliba,4319.086597672014,2017,1839,192,748,830,325,2017,-178
4345,SOP001,"Oskara Kolberga 11, 81-881 Sopot",54.4574017,18.5349488,true,10,2,2,Plaza Kamienny Potok - Koliba,1819.1757971448944,9040,9315,1195,3303,3707,1008,9040,275
4346,SOP002,"Kujawska 29/62, 81-862 Sopot",54.4584776,18.5475776,true,10,0,1,Plaza Kamienny Potok - Koliba,995.6524031664012,2353,2116,203,869,1031,271,2353,-237
4347,SOP003,"Wejherowska 42, 81-814 Sopot",54.4572292,18.5529934,true,10,2,5,Plaza Kamienny Potok - Koliba,674.6640289915852,15025,14263,708,3626,7871,3110,15025,-762
4348,SOP004,"Józefa Kraszewskiego 26, 81-815 Sopot",54.4540529,18.548997,true,10,1,2,Plaza Kamienny Potok - Koliba,1059.3435388098055,6334,6313,1008,2092,2552,837,6334,-21
4349,SOP005,"Powstańców Warszawy 80, 81-712 Sopot",54.4538491,18.5625128,true,10,1,0,Plaza Kamienny Potok - Koliba,579.0037917960636,13607,12787,194,3567,7862,2087,13607,-820
4350,SOP006,"Jakuba Goyki 10A, 81-707 Sopot",54.4487654,18.5623556,true,10,1,0,Plaza Sopot,513.4984852587714,5345,4853,177,1562,2821,876,5345,-492
4351,SOP007,"Powstańców Warszawy 9, 81-764 Sopot",54.4458123,18.568029,true,10,11,1,Plaza Sopot,270.29447424295563,10130,9907,449,2195,5070,2522,10130,-223
